Event_ID,Session_ID,User_ID,Product_ID,Date,Event_Type,Page,Event_Time
E00030212,S0007150,U001986,P000307,2025-10-04,Payment,Product,16:13:30
E00030213,S0006719,U001893,P000641,2025-03-09,Purchase,Checkout,10:22:04
E00030214,S0000252,U001220,P000323,2024-05-21,Add To Cart,Profile,19:39:42
E00030215,S0005335,U000222,P000322,2025-03-07,Payment,Home,19:52:35
E00030216,S0008536,U000519,P000073,2024-07-29,Category View,Checkout,03:43:08
E00030217,S0007451,U001951,P000273,2024-09-11,Purchase,Home,20:03:17
E00030218,S0005631,U001157,P000478,2025-05-21,Wishlist,Cart,18:43:31
E00030219,S0008988,U000347,P000319,2024-04-18,Landing,Cart,05:47:35
E00030220,S0008048,U000211,P000713,2024-05-30,Wishlist,Checkout,11:17:55
E00030221,S0006852,U000616,P000689,2025-10-27,Wishlist,Category,21:34:19
E00030222,S0004069,U000421,P000265,2024-10-27,Wishlist,Cart,16:18:49
E00030223,S0005548,U001378,P000813,2024-08-21,Landing,Checkout,01:12:20
E00030224,S0005143,U001331,P000280,2025-11-26,Begin Checkout,Cart,22:47:21
E00030225,S0002424,U001325,P000509,2025-11-17,Landing,Checkout,19:28:49
E00030226,S0007011,U001927,P000162,2024-11-09,Search,Home,19:32:49
E00030227,S0005670,U001948,P000432,2024-07-28,Category View,Profile,15:40:28
E00030228,S0003010,U001997,P000895,2025-01-09,Wishlist,Search,15:48:55
E00030229,S0002462,U000522,P000834,2025-07-27,Product View,Cart,12:26:46
E00030230,S0000960,U001474,P000913,2025-12-15,Landing,Search,04:56:14
E00030231,S0005798,U001643,P000129,2024-07-31,Payment,Home,17:09:14
E00030232,S0008154,U001070,P000471,2024-07-21,Search,Profile,20:37:57
E00030233,S0003010,U001997,P000621,2025-01-09,Purchase,Category,20:32:13
E00030234,S0007816,U000330,P000345,2025-03-20,Search,Cart,11:17:22
E00030235,S0008279,U000042,P000911,2024-01-01,Begin Checkout,Search,22:50:28
E00030236,S0004963,U000663,P000579,2025-06-01,Search,Home,03:02:40
E00030237,S0007542,U000863,P000808,2025-01-31,Product View,Product,17:55:02
E00030238,S0004752,U000600,P000798,2024-11-23,Begin Checkout,Profile,23:23:51
E00030239,S0009196,U000946,P000345,2024-11-15,Add To Cart,Search,08:01:49
E00030240,S0001428,U001517,P000949,2024-07-11,Wishlist,Cart,05:11:09
E00030241,S0002067,U000685,P000827,2025-12-07,Category View,Category,16:33:40
E00030242,S0006265,U001531,P000070,2024-12-19,Purchase,Search,19:49:17
E00030243,S0001661,U001556,P000742,2024-01-11,Remove From Cart,Checkout,08:48:56
E00030244,S0006528,U001371,P000429,2024-11-03,Landing,Category,01:13:24
E00030245,S0007048,U001072,P000450,2025-08-13,Begin Checkout,Product,02:11:50
E00030246,S0002882,U001320,P000462,2024-11-01,Remove From Cart,Checkout,17:28:02
E00030247,S0007600,U000879,P000214,2025-11-18,Page View,Checkout,15:37:34
E00030248,S0008288,U001769,P000686,2025-11-18,Wishlist,Search,13:59:39
E00030249,S0002006,U001086,P000316,2024-02-26,Category View,Product,13:25:52
E00030250,S0002553,U001713,P000795,2025-08-02,Category View,Profile,20:26:25
E00030251,S0000658,U000470,P000079,2025-07-17,Search,Cart,15:27:08
E00030252,S0002742,U000249,P000017,2024-03-29,Search,Cart,07:55:57
E00030253,S0000281,U000786,P000422,2024-10-03,Search,Category,17:41:33
E00030254,S0008641,U000611,P000363,2024-06-11,Landing,Home,18:12:02
E00030255,S0001272,U001839,P000719,2025-11-05,Add To Cart,Category,00:31:26
E00030256,S0008603,U001093,P000573,2025-06-12,Add To Cart,Profile,09:53:54
E00030257,S0006371,U001747,P000252,2024-02-22,Wishlist,Profile,08:25:53
E00030258,S0005511,U001448,P000888,2024-08-07,Remove From Cart,Checkout,03:26:58
E00030259,S0000642,U000582,P000920,2024-12-06,Payment,Checkout,04:27:35
E00030260,S0004423,U001813,P000701,2025-07-18,Product View,Cart,09:02:27
E00030261,S0007845,U000802,P000605,2025-09-18,Product View,Category,22:10:46
E00030262,S0005689,U000001,P000607,2024-10-05,Remove From Cart,Product,04:24:51
E00030263,S0004804,U000439,P000703,2024-01-10,Search,Profile,22:49:52
E00030264,S0003304,U000061,P000719,2025-09-23,Wishlist,Home,19:50:24
E00030265,S0009352,U001200,P000378,2024-03-12,Page View,Cart,07:36:06
E00030266,S0000783,U000563,P000120,2025-11-04,Payment,Profile,09:18:30
E00030267,S0004957,U001019,P000063,2024-03-10,Begin Checkout,Profile,22:08:25
E00030268,S0003275,U000140,P000197,2024-02-28,Begin Checkout,Product,13:52:37
E00030269,S0001844,U000907,P000901,2024-10-25,Category View,Cart,13:01:39
E00030270,S0006134,U001660,P000475,2025-03-20,Purchase,Product,02:55:03
E00030271,S0001830,U000569,P000339,2025-01-02,Wishlist,Cart,04:47:43
E00030272,S0007668,U000637,P000596,2025-11-12,Wishlist,Checkout,02:51:02
E00030273,S0000786,U001597,P000740,2024-08-22,Search,Cart,09:44:24
E00030274,S0008591,U001026,P000861,2024-05-29,Payment,Checkout,03:29:35
E00030275,S0001091,U001890,P000492,2025-02-23,Begin Checkout,Search,00:45:32
E00030276,S0008443,U000619,P000579,2025-11-28,Purchase,Checkout,14:08:15
E00030277,S0001059,U000357,P000308,2024-10-15,Product View,Category,19:01:50
E00030278,S0009144,U001072,P000914,2024-01-13,Add To Cart,Checkout,17:12:59
E00030279,S0003654,U000051,P000776,2025-07-14,Purchase,Cart,21:31:35
E00030280,S0005040,U000068,P000690,2025-06-16,Search,Home,20:19:49
E00030281,S0004087,U000480,P000326,2024-04-10,Purchase,Search,04:27:06
E00030282,S0004562,U000464,P000964,2025-02-11,Begin Checkout,Cart,14:06:56
E00030283,S0009327,U001703,P000969,2025-06-22,Search,Checkout,22:21:15
E00030284,S0002823,U001224,P000934,2025-05-13,Landing,Search,08:19:27
E00030285,S0005583,U001745,P000795,2025-03-24,Begin Checkout,Search,22:13:48
E00030286,S0005694,U001093,P000915,2025-08-24,Landing,Search,16:13:15
E00030287,S0009033,U001555,P000822,2024-11-25,Payment,Profile,16:12:09
E00030288,S0007634,U000836,P000341,2024-03-26,Product View,Home,02:04:29
E00030289,S0008660,U000488,P000300,2025-03-22,Page View,Checkout,21:31:20
E00030290,S0000442,U000945,P000859,2024-12-11,Product View,Search,04:01:32
E00030291,S0008148,U001030,P000473,2025-03-27,Remove From Cart,Product,14:15:01
E00030292,S0000372,U000932,P000849,2025-07-28,Search,Home,00:27:32
E00030293,S0000749,U001028,P000575,2025-03-18,Purchase,Profile,22:50:11
E00030294,S0002382,U000870,P000533,2024-11-09,Category View,Cart,18:07:01
E00030295,S0005490,U001063,P000267,2025-07-25,Search,Category,20:30:55
E00030296,S0006506,U000942,P000962,2024-08-03,Purchase,Cart,22:09:34
E00030297,S0003346,U000932,P000831,2024-09-11,Landing,Category,09:41:43
E00030298,S0009901,U001170,P000923,2025-04-10,Payment,Search,20:02:27
E00030299,S0001994,U000564,P000514,2025-01-01,Category View,Search,01:52:13
E00030300,S0003393,U000378,P000399,2024-06-22,Category View,Search,22:32:18
E00030301,S0008890,U000324,P000241,2025-02-23,Begin Checkout,Product,11:16:11
E00030302,S0004702,U001758,P000226,2025-01-11,Purchase,Cart,02:15:43
E00030303,S0001650,U001641,P000594,2025-09-18,Landing,Product,09:27:32
E00030304,S0009913,U000709,P000113,2025-07-16,Search,Category,15:00:39
E00030305,S0000303,U000179,P000805,2024-08-21,Landing,Cart,01:32:03
E00030306,S0001228,U001090,P000539,2024-08-03,Purchase,Cart,06:23:02
E00030307,S0009302,U001207,P000835,2025-12-01,Add To Cart,Category,20:13:02
E00030308,S0000520,U001623,P000066,2025-05-24,Payment,Search,15:13:55
E00030309,S0004772,U000097,P000512,2025-04-20,Product View,Product,18:31:35
E00030310,S0004734,U000014,P000688,2025-09-09,Landing,Category,16:05:49
E00030311,S0001696,U001021,P000618,2024-11-14,Page View,Profile,02:35:50
E00030312,S0005049,U000319,P000336,2024-05-25,Payment,Cart,16:19:21
E00030313,S0000279,U001852,P000656,2024-05-31,Remove From Cart,Cart,22:16:22
E00030314,S0009723,U000263,P000764,2024-07-07,Begin Checkout,Home,17:54:30
E00030315,S0003927,U000047,P000620,2025-08-16,Add To Cart,Product,12:55:40
E00030316,S0004483,U000346,P000609,2024-02-14,Payment,Category,17:08:07
E00030317,S0001903,U001014,P000466,2024-04-08,Payment,Category,11:41:04
E00030318,S0009441,U001578,P000488,2024-04-01,Remove From Cart,Product,12:58:46
E00030319,S0000090,U001022,P000286,2025-02-16,Begin Checkout,Checkout,03:47:23
E00030320,S0002762,U001182,P000531,2024-03-21,Page View,Cart,18:32:10
E00030321,S0000371,U001238,P000740,2025-11-11,Search,Home,03:59:59
E00030322,S0001563,U000399,P000370,2024-10-14,Wishlist,Checkout,09:14:53
E00030323,S0006515,U000843,P000269,2025-11-04,Begin Checkout,Profile,04:12:14
E00030324,S0007579,U001320,P000469,2024-01-15,Search,Product,04:22:48
E00030325,S0000982,U001629,P000783,2025-12-01,Page View,Home,14:08:32
E00030326,S0001805,U001326,P000922,2024-08-04,Landing,Cart,20:10:41
E00030327,S0001655,U000552,P000749,2024-09-25,Product View,Checkout,05:20:12
E00030328,S0008680,U000484,P000213,2024-03-11,Landing,Checkout,16:41:19
E00030329,S0001272,U001839,P000039,2025-11-05,Remove From Cart,Home,20:33:05
E00030330,S0008991,U000536,P000931,2024-04-22,Product View,Category,08:25:08
E00030331,S0005194,U000588,P000926,2024-03-29,Remove From Cart,Product,00:02:42
E00030332,S0000940,U001084,P000052,2025-03-06,Remove From Cart,Checkout,06:00:09
E00030333,S0000618,U000928,P000007,2024-08-28,Page View,Product,02:42:19
E00030334,S0008780,U001299,P000680,2024-01-29,Payment,Checkout,10:34:44
E00030335,S0001653,U000528,P000363,2024-08-24,Product View,Profile,18:55:26
E00030336,S0005691,U001601,P000713,2024-03-08,Begin Checkout,Search,00:32:32
E00030337,S0008380,U000289,P000510,2025-07-17,Remove From Cart,Product,07:43:42
E00030338,S0008261,U000354,P000865,2024-09-24,Wishlist,Category,08:02:25
E00030339,S0001420,U001983,P000621,2024-12-13,Landing,Product,12:39:10
E00030340,S0001259,U001485,P000020,2024-03-09,Category View,Cart,13:51:17
E00030341,S0006962,U000244,P000942,2024-07-20,Page View,Category,06:16:11
E00030342,S0001447,U000882,P000219,2025-08-28,Page View,Cart,14:49:35
E00030343,S0005117,U001887,P000530,2025-04-01,Payment,Category,05:13:59
E00030344,S0005552,U000593,P000738,2024-11-13,Category View,Product,11:48:15
E00030345,S0007338,U001763,P000269,2025-02-22,Purchase,Home,17:53:57
E00030346,S0008675,U001990,P000815,2024-12-27,Search,Profile,01:11:40
E00030347,S0002458,U001170,P000825,2024-04-24,Purchase,Search,13:42:39
E00030348,S0003659,U001423,P000324,2024-10-10,Remove From Cart,Search,06:01:23
E00030349,S0006680,U000857,P000863,2025-04-24,Search,Product,13:14:20
E00030350,S0005974,U000713,P000120,2024-08-22,Product View,Checkout,07:45:33
E00030351,S0003135,U001536,P000518,2025-02-04,Add To Cart,Home,14:42:03
E00030352,S0001854,U001256,P000366,2024-10-06,Begin Checkout,Product,04:35:51
E00030353,S0009479,U000114,P000650,2025-03-20,Page View,Home,18:36:21
E00030354,S0001301,U001114,P000083,2024-12-16,Begin Checkout,Search,07:03:06
E00030355,S0000247,U000032,P000785,2025-09-17,Page View,Search,14:25:08
E00030356,S0004585,U001057,P000137,2025-10-04,Landing,Checkout,06:40:40
E00030357,S0006197,U001370,P000844,2024-04-15,Page View,Category,17:11:33
E00030358,S0002613,U000493,P000251,2024-12-16,Payment,Search,16:22:40
E00030359,S0003404,U000318,P000060,2025-05-28,Remove From Cart,Search,12:31:37
E00030360,S0001678,U001518,P000877,2025-05-10,Product View,Search,20:46:32
E00030361,S0006456,U001213,P000956,2024-07-27,Payment,Profile,09:50:49
E00030362,S0001134,U000443,P000832,2024-03-09,Category View,Checkout,23:28:15
E00030363,S0008307,U000703,P000391,2024-08-28,Category View,Product,22:23:59
E00030364,S0009825,U000167,P000902,2024-08-16,Wishlist,Home,11:58:31
E00030365,S0005595,U000250,P000808,2024-11-21,Page View,Search,18:24:17
E00030366,S0008489,U000730,P000478,2024-09-10,Begin Checkout,Profile,06:16:19
E00030367,S0008479,U001060,P000340,2025-03-18,Category View,Home,06:41:35
E00030368,S0007747,U000778,P000535,2024-08-05,Landing,Profile,19:30:50
E00030369,S0007202,U000312,P000715,2025-11-13,Remove From Cart,Home,03:10:09
E00030370,S0002088,U001267,P000022,2024-05-25,Product View,Product,17:40:30
E00030371,S0008506,U001939,P000300,2024-02-12,Landing,Search,16:48:00
E00030372,S0002579,U001574,P000764,2024-10-13,Begin Checkout,Search,17:27:09
E00030373,S0005828,U001073,P000834,2024-02-10,Page View,Search,09:39:54
E00030374,S0009622,U001821,P000235,2025-05-22,Landing,Product,08:31:29
E00030375,S0004107,U001437,P000128,2025-09-21,Category View,Category,15:09:02
E00030376,S0004473,U000629,P000335,2024-01-15,Search,Checkout,00:57:28
E00030377,S0007612,U000384,P000632,2024-06-29,Page View,Home,09:32:05
E00030378,S0000867,U000068,P000255,2024-08-19,Product View,Category,04:17:23
E00030379,S0001514,U001163,P000926,2024-12-01,Purchase,Profile,19:27:30
E00030380,S0002577,U001549,P000946,2025-08-27,Add To Cart,Category,06:07:41
E00030381,S0001711,U001994,P000025,2024-11-28,Page View,Cart,14:32:23
E00030382,S0002158,U000520,P000077,2024-09-14,Landing,Search,09:07:08
E00030383,S0006741,U001830,P000542,2024-04-17,Page View,Product,21:17:57
E00030384,S0009897,U001422,P000637,2024-01-04,Search,Search,02:20:19
E00030385,S0000135,U000818,P000073,2025-02-20,Begin Checkout,Product,15:02:45
E00030386,S0003670,U001580,P000432,2025-12-20,Search,Search,23:26:26
E00030387,S0003642,U000579,P000939,2024-07-21,Page View,Checkout,21:58:13
E00030388,S0009548,U000845,P000949,2025-03-02,Purchase,Cart,11:49:30
E00030389,S0001472,U000576,P000497,2025-11-13,Wishlist,Category,04:41:45
E00030390,S0002806,U001625,P000188,2025-12-31,Remove From Cart,Product,17:49:29
E00030391,S0007926,U001644,P000632,2025-11-07,Product View,Product,12:19:12
E00030392,S0004331,U001574,P000651,2025-12-25,Begin Checkout,Home,08:34:31
E00030393,S0002007,U000370,P000234,2025-08-20,Wishlist,Category,07:56:14
E00030394,S0001817,U001811,P000171,2025-10-13,Category View,Search,08:08:06
E00030395,S0008591,U001026,P000650,2024-05-29,Page View,Checkout,06:56:23
E00030396,S0009635,U000820,P000940,2024-07-28,Search,Checkout,08:13:56
E00030397,S0002203,U000721,P000193,2024-09-16,Category View,Profile,18:13:11
E00030398,S0006585,U000625,P000632,2024-07-23,Add To Cart,Product,18:54:17
E00030399,S0007237,U000051,P000105,2025-12-28,Add To Cart,Home,16:41:36
E00030400,S0005850,U000192,P000004,2025-05-20,Add To Cart,Checkout,01:48:50
E00030401,S0006386,U001957,P000220,2025-04-25,Add To Cart,Category,21:34:38
E00030402,S0003019,U000671,P000833,2024-06-08,Wishlist,Product,04:03:51
E00030403,S0009478,U000412,P000339,2024-07-19,Search,Search,08:32:46
E00030404,S0000862,U000036,P000203,2024-06-02,Product View,Profile,09:58:42
E00030405,S0006473,U000574,P000188,2024-10-09,Add To Cart,Search,08:17:51
E00030406,S0002526,U001212,P000094,2025-08-16,Payment,Checkout,16:09:39
E00030407,S0004271,U000271,P000172,2025-04-28,Category View,Cart,05:42:48
E00030408,S0001340,U000906,P000656,2025-09-20,Landing,Category,10:29:52
E00030409,S0005408,U001040,P000935,2025-10-17,Landing,Cart,04:19:20
E00030410,S0003598,U001622,P000568,2025-08-25,Landing,Profile,08:43:53
E00030411,S0000592,U001131,P000273,2025-11-17,Purchase,Checkout,13:45:24
E00030412,S0004229,U000371,P000073,2024-05-07,Category View,Profile,21:52:35
E00030413,S0009329,U000437,P000049,2024-08-08,Wishlist,Category,06:38:59
E00030414,S0006141,U001196,P000982,2024-05-30,Page View,Search,13:06:24
E00030415,S0001957,U000211,P000533,2024-10-25,Landing,Checkout,18:00:52
E00030416,S0002745,U000890,P000048,2025-01-12,Begin Checkout,Search,18:41:36
E00030417,S0006969,U000497,P000817,2025-02-04,Add To Cart,Search,03:59:46
E00030418,S0002253,U000869,P000908,2024-06-14,Purchase,Product,08:14:53
E00030419,S0006870,U001737,P000388,2025-09-16,Landing,Home,08:15:33
E00030420,S0009497,U000228,P000055,2024-07-09,Remove From Cart,Checkout,03:56:31
E00030421,S0005508,U000646,P000430,2025-05-08,Begin Checkout,Profile,06:40:33
E00030422,S0009435,U001882,P000154,2025-08-20,Wishlist,Category,05:03:20
E00030423,S0009855,U001583,P000212,2024-03-31,Page View,Category,08:17:24
E00030424,S0005685,U000911,P000967,2025-05-20,Remove From Cart,Category,20:00:52
E00030425,S0005283,U000570,P000558,2025-05-02,Purchase,Profile,14:11:16
E00030426,S0007724,U001613,P000123,2024-05-05,Landing,Home,05:27:39
E00030427,S0008312,U000802,P000681,2025-11-16,Search,Product,13:13:30
E00030428,S0007316,U001203,P000358,2024-07-10,Landing,Cart,05:11:27
E00030429,S0002270,U000536,P000812,2024-06-12,Wishlist,Profile,02:21:47
E00030430,S0001122,U001982,P000026,2025-02-08,Remove From Cart,Search,08:23:58
E00030431,S0002218,U000263,P000657,2024-04-19,Landing,Profile,07:01:10
E00030432,S0000112,U001236,P000638,2025-07-17,Add To Cart,Category,22:34:28
E00030433,S0009181,U001938,P000220,2025-08-03,Search,Profile,07:36:19
E00030434,S0006580,U000189,P000664,2024-05-24,Purchase,Home,11:53:40
E00030435,S0006643,U000879,P000893,2024-02-07,Payment,Checkout,09:59:42
E00030436,S0001790,U000161,P000919,2024-10-20,Payment,Category,22:58:49
E00030437,S0009269,U000859,P000877,2025-01-05,Landing,Profile,14:45:35
E00030438,S0000702,U001655,P000124,2024-01-16,Page View,Search,13:13:51
E00030439,S0000763,U000230,P000661,2024-06-03,Remove From Cart,Product,05:37:28
E00030440,S0005369,U000569,P000246,2025-08-09,Wishlist,Search,17:24:50
E00030441,S0003022,U000173,P000489,2025-04-27,Search,Checkout,09:04:45
E00030442,S0002464,U000815,P000840,2024-05-02,Begin Checkout,Search,01:49:54
E00030443,S0003281,U000095,P000280,2024-04-22,Add To Cart,Cart,17:44:56
E00030444,S0002505,U000495,P000618,2025-01-04,Begin Checkout,Category,22:30:13
E00030445,S0002648,U000361,P000549,2024-04-22,Category View,Cart,09:09:30
E00030446,S0009774,U000843,P000243,2025-07-19,Payment,Profile,22:22:06
E00030447,S0008038,U000770,P000521,2025-08-15,Category View,Category,16:58:55
E00030448,S0000419,U001837,P000745,2024-08-09,Begin Checkout,Search,08:56:51
E00030449,S0000811,U000851,P000056,2024-05-13,Category View,Product,18:18:27
E00030450,S0002612,U001430,P000125,2025-04-30,Add To Cart,Home,02:46:04
E00030451,S0001103,U001210,P000462,2024-03-26,Remove From Cart,Checkout,14:29:00
E00030452,S0003449,U001162,P000108,2024-04-12,Page View,Profile,08:31:30
E00030453,S0003040,U001137,P000250,2025-07-13,Product View,Cart,10:43:59
E00030454,S0000505,U001989,P000059,2024-12-17,Begin Checkout,Search,15:40:37
E00030455,S0004641,U000839,P000041,2024-02-26,Category View,Home,20:28:46
E00030456,S0004431,U001582,P000149,2025-03-27,Search,Cart,19:31:29
E00030457,S0001235,U001043,P000972,2025-10-17,Product View,Product,07:22:38
E00030458,S0005036,U000005,P000455,2024-05-11,Search,Home,23:32:15
E00030459,S0002921,U000771,P000930,2024-09-04,Payment,Profile,15:39:33
E00030460,S0006393,U000624,P000070,2025-01-07,Product View,Product,18:41:12
E00030461,S0001274,U000672,P000324,2024-07-03,Product View,Search,20:28:55
E00030462,S0002585,U001990,P000618,2025-02-11,Add To Cart,Search,11:40:51
E00030463,S0004637,U001316,P000286,2025-01-12,Purchase,Home,15:28:58
E00030464,S0009839,U001167,P000700,2024-04-29,Add To Cart,Profile,07:04:55
E00030465,S0002824,U000239,P000631,2024-12-07,Begin Checkout,Search,03:10:47
E00030466,S0005891,U001750,P000076,2024-03-12,Wishlist,Category,13:09:51
