Session_ID,User_ID,Date,Device,Operating_System,Browser,Traffic_Source,Session_Duration_Min,Page_Views,Bounce,Converted
S0009609,U000879,2025-09-19,Desktop,iOS,Chrome,Direct,32,5,False,False
S0009610,U000849,2024-10-15,Desktop,iOS,Chrome,Direct,13,1,True,False
S0009611,U001786,2024-11-25,Mobile,Android,Firefox,Facebook,8,3,False,False
S0009612,U001650,2025-01-24,Desktop,Windows,Chrome,Facebook,26,2,False,True
S0009613,U000366,2025-10-08,Desktop,macOS,Chrome,Direct,4,4,False,False
S0009614,U000364,2025-01-30,Desktop,Windows,Chrome,Organic Search,15,6,False,False
S0009615,U001534,2024-10-07,Desktop,macOS,Firefox,Organic Search,41,4,False,False
S0009616,U001813,2025-02-07,Mobile,macOS,Safari,Instagram,26,3,False,True
S0009617,U001598,2024-08-11,Mobile,macOS,Firefox,Instagram,6,5,False,False
S0009618,U001377,2024-02-07,Desktop,macOS,Firefox,Facebook,21,12,False,False
S0009619,U001068,2025-03-25,Mobile,macOS,Chrome,Referral,59,5,False,False
S0009620,U001839,2024-03-17,Mobile,iOS,Safari,YouTube,6,8,False,False
S0009621,U000951,2024-07-25,Mobile,macOS,Firefox,Facebook,13,10,False,False
S0009622,U001821,2025-05-22,Mobile,iOS,Chrome,YouTube,42,10,False,False
S0009623,U000436,2024-06-30,Desktop,Windows,Chrome,Direct,48,5,False,False
S0009624,U001360,2024-07-25,Tablet,Android,Safari,Facebook,31,12,False,True
S0009625,U000237,2024-01-31,Tablet,iOS,Firefox,Facebook,7,2,False,False
S0009626,U000080,2024-08-27,Desktop,Windows,Safari,Organic Search,3,2,False,False
S0009627,U001356,2024-04-07,Mobile,Windows,Chrome,Organic Search,30,6,False,False
S0009628,U000834,2025-06-27,Mobile,Android,Safari,Organic Search,46,12,False,True
S0009629,U000552,2025-11-11,Mobile,Windows,Edge,Email,10,6,False,False
S0009630,U000160,2025-01-05,Tablet,Windows,Firefox,Email,52,6,False,False
S0009631,U001990,2025-04-07,Desktop,Windows,Chrome,Instagram,46,9,False,False
S0009632,U001308,2024-09-04,Mobile,macOS,Firefox,Referral,18,2,False,False
S0009633,U000383,2024-03-11,Desktop,Windows,Chrome,Direct,51,2,False,False
S0009634,U001790,2024-12-31,Mobile,macOS,Chrome,Email,10,11,False,False
S0009635,U000820,2024-07-28,Desktop,macOS,Safari,Paid Search,10,1,True,False
S0009636,U000222,2024-03-10,Mobile,Windows,Chrome,Instagram,9,10,False,False
S0009637,U001410,2024-03-18,Mobile,macOS,Chrome,YouTube,26,10,False,False
S0009638,U000587,2025-03-04,Tablet,Android,Chrome,Facebook,9,7,False,False
S0009639,U001990,2024-03-18,Tablet,iOS,Safari,Instagram,23,11,False,False
S0009640,U000307,2024-09-29,Mobile,iOS,Safari,Paid Search,3,3,False,False
S0009641,U000434,2024-04-02,Tablet,Android,Firefox,Referral,36,11,False,False
S0009642,U001668,2025-05-22,Mobile,Android,Safari,YouTube,5,8,False,False
S0009643,U000815,2025-10-26,Desktop,iOS,Safari,Email,56,8,False,False
S0009644,U001789,2024-02-18,Mobile,macOS,Firefox,Paid Search,29,9,False,False
S0009645,U001313,2025-12-15,Tablet,macOS,Edge,Paid Search,55,2,False,False
S0009646,U001656,2024-06-23,Tablet,Android,Edge,Facebook,5,8,False,False
S0009647,U001991,2024-07-14,Tablet,iOS,Safari,Direct,2,11,False,False
S0009648,U000234,2025-02-07,Tablet,macOS,Edge,Referral,27,4,False,False
S0009649,U000270,2024-09-12,Tablet,macOS,Edge,Referral,16,3,False,False
S0009650,U000829,2025-06-06,Tablet,iOS,Firefox,Email,29,5,False,False
S0009651,U000366,2024-06-25,Desktop,iOS,Chrome,Referral,52,6,False,False
S0009652,U001066,2024-05-18,Desktop,Android,Safari,Email,33,10,False,False
S0009653,U001926,2024-08-01,Desktop,iOS,Edge,Referral,3,6,False,False
S0009654,U000169,2024-07-30,Tablet,macOS,Edge,Direct,50,4,False,False
S0009655,U001206,2024-01-15,Desktop,Android,Safari,Direct,19,12,False,False
S0009656,U000281,2025-05-29,Tablet,Android,Chrome,Facebook,11,4,False,True
S0009657,U000457,2024-06-05,Desktop,Windows,Edge,Facebook,59,1,True,True
S0009658,U000640,2025-08-27,Mobile,iOS,Chrome,Facebook,34,7,False,False
S0009659,U001570,2025-08-12,Tablet,iOS,Chrome,Email,39,6,False,False
S0009660,U000665,2024-04-21,Mobile,Android,Edge,Organic Search,49,6,False,False
S0009661,U000760,2024-01-21,Tablet,Windows,Edge,YouTube,13,7,False,False
S0009662,U001904,2025-05-09,Tablet,Android,Firefox,Direct,54,3,False,False
S0009663,U001926,2024-10-28,Mobile,Windows,Firefox,Facebook,19,9,False,True
S0009664,U000945,2024-03-27,Mobile,macOS,Edge,Direct,6,4,False,False
S0009665,U000039,2025-03-24,Mobile,Windows,Firefox,Organic Search,33,10,False,False
S0009666,U000811,2024-10-31,Tablet,Windows,Safari,YouTube,55,1,True,True
S0009667,U001950,2024-06-11,Mobile,Windows,Firefox,Organic Search,22,8,False,False
S0009668,U000260,2024-11-10,Tablet,Windows,Chrome,Paid Search,13,2,False,False
S0009669,U000869,2025-03-11,Tablet,macOS,Edge,Direct,48,8,False,False
S0009670,U001575,2024-10-03,Desktop,iOS,Safari,YouTube,55,4,False,False
S0009671,U001515,2024-11-08,Desktop,macOS,Firefox,Organic Search,42,9,False,False
S0009672,U001789,2024-11-18,Mobile,iOS,Firefox,Referral,45,11,False,False
S0009673,U001369,2024-07-28,Desktop,iOS,Edge,Referral,1,10,False,False
S0009674,U000434,2025-11-21,Desktop,iOS,Firefox,Facebook,17,1,True,False
S0009675,U001484,2024-03-29,Mobile,Android,Chrome,Facebook,8,1,True,False
S0009676,U001657,2024-09-29,Mobile,Android,Chrome,Email,49,2,False,False
S0009677,U001214,2024-09-11,Desktop,macOS,Edge,Facebook,47,9,False,False
S0009678,U000140,2025-08-29,Tablet,iOS,Safari,Paid Search,9,10,False,False
S0009679,U000872,2024-06-21,Mobile,Android,Firefox,Instagram,10,3,False,False
S0009680,U001268,2024-12-03,Tablet,iOS,Chrome,YouTube,43,12,False,False
S0009681,U001682,2025-11-11,Mobile,Android,Edge,YouTube,53,6,False,False
S0009682,U000880,2025-11-19,Tablet,Android,Chrome,YouTube,57,7,False,False
S0009683,U001138,2024-03-08,Desktop,Windows,Firefox,Email,29,9,False,False
S0009684,U001698,2024-09-09,Mobile,macOS,Firefox,Facebook,32,5,False,False
S0009685,U000818,2025-06-13,Mobile,Windows,Chrome,Referral,9,4,False,False
S0009686,U000218,2025-07-23,Tablet,iOS,Firefox,Email,2,6,False,False
S0009687,U000872,2024-10-31,Tablet,macOS,Chrome,Referral,43,2,False,False
S0009688,U000681,2024-02-27,Tablet,iOS,Chrome,Email,39,2,False,False
S0009689,U000332,2025-10-21,Tablet,Windows,Chrome,YouTube,39,9,False,False
S0009690,U000196,2024-04-21,Mobile,iOS,Edge,Instagram,3,5,False,False
S0009691,U000661,2024-01-02,Tablet,Windows,Firefox,YouTube,4,10,False,False
S0009692,U000156,2024-12-08,Desktop,iOS,Edge,Email,45,10,False,False
S0009693,U000330,2025-03-17,Desktop,macOS,Firefox,Email,47,8,False,True
S0009694,U000881,2024-05-18,Desktop,Windows,Chrome,Direct,15,4,False,False
S0009695,U000232,2024-03-14,Tablet,Windows,Firefox,YouTube,41,12,False,False
S0009696,U001645,2024-03-27,Mobile,Android,Firefox,Email,48,12,False,False
S0009697,U000646,2024-09-17,Tablet,Android,Chrome,Facebook,4,12,False,False
S0009698,U001747,2025-02-21,Desktop,iOS,Edge,Facebook,34,8,False,False
S0009699,U000490,2024-01-14,Desktop,Android,Chrome,Email,13,12,False,False
S0009700,U001725,2024-12-03,Tablet,iOS,Chrome,Organic Search,41,2,False,False
S0009701,U001989,2024-05-11,Desktop,Windows,Safari,Instagram,47,8,False,False
S0009702,U001893,2024-07-10,Desktop,Windows,Safari,Email,37,9,False,False
S0009703,U001732,2024-08-01,Mobile,iOS,Chrome,Email,12,4,False,False
S0009704,U001271,2025-02-20,Desktop,iOS,Safari,Instagram,33,7,False,False
S0009705,U001821,2024-06-13,Tablet,iOS,Edge,YouTube,5,8,False,False
S0009706,U001855,2024-08-30,Tablet,macOS,Chrome,Facebook,10,12,False,True
S0009707,U000916,2025-04-26,Tablet,iOS,Edge,Organic Search,52,12,False,False
S0009708,U000908,2024-09-11,Desktop,macOS,Chrome,Instagram,50,6,False,False
S0009709,U001860,2024-04-06,Mobile,iOS,Firefox,Referral,19,12,False,True
S0009710,U001292,2024-03-25,Mobile,Windows,Chrome,Instagram,34,9,False,False
S0009711,U001383,2024-03-29,Mobile,iOS,Edge,Instagram,45,1,True,False
S0009712,U000110,2025-06-26,Desktop,Android,Firefox,Referral,13,3,False,False
S0009713,U000950,2025-04-03,Desktop,Windows,Edge,YouTube,59,10,False,False
S0009714,U001587,2025-09-07,Mobile,Android,Edge,Instagram,1,1,True,False
S0009715,U000494,2024-09-11,Desktop,macOS,Safari,Instagram,25,3,False,False
S0009716,U000540,2024-03-24,Desktop,Android,Chrome,Email,5,7,False,False
S0009717,U000295,2025-03-16,Mobile,Windows,Safari,Direct,5,8,False,False
S0009718,U000828,2025-08-11,Desktop,Android,Chrome,YouTube,45,5,False,False
S0009719,U001817,2025-08-22,Mobile,macOS,Safari,Organic Search,48,11,False,False
S0009720,U001743,2024-02-10,Mobile,Android,Edge,YouTube,1,1,True,False
S0009721,U000061,2024-12-09,Desktop,macOS,Edge,YouTube,44,7,False,False
S0009722,U000207,2024-03-09,Tablet,iOS,Firefox,Email,58,1,True,False
S0009723,U000263,2024-07-07,Mobile,Android,Firefox,Instagram,41,8,False,False
S0009724,U000485,2024-08-18,Desktop,macOS,Safari,Email,36,5,False,False
S0009725,U001683,2024-06-05,Mobile,iOS,Safari,Paid Search,19,2,False,False
S0009726,U000234,2024-01-16,Mobile,Windows,Edge,Paid Search,60,6,False,False
S0009727,U001899,2025-06-11,Tablet,macOS,Chrome,Facebook,16,12,False,False
S0009728,U001068,2024-10-14,Mobile,Windows,Firefox,YouTube,14,3,False,False
S0009729,U001893,2024-08-24,Mobile,Windows,Safari,Instagram,34,12,False,False
S0009730,U001629,2025-09-12,Mobile,Android,Firefox,Instagram,28,8,False,False
S0009731,U000177,2025-01-22,Mobile,macOS,Chrome,Referral,38,9,False,False
S0009732,U000337,2024-10-19,Desktop,macOS,Edge,Instagram,21,12,False,False
S0009733,U001976,2025-05-17,Desktop,Android,Firefox,YouTube,2,3,False,True
S0009734,U001718,2025-04-19,Tablet,Android,Firefox,Instagram,52,5,False,False
S0009735,U000074,2025-07-03,Desktop,macOS,Safari,Paid Search,35,7,False,False
S0009736,U000923,2025-02-03,Mobile,Windows,Edge,Organic Search,52,6,False,False
S0009737,U001559,2025-02-24,Mobile,Android,Firefox,Instagram,6,5,False,False
S0009738,U000959,2024-02-15,Desktop,macOS,Safari,Direct,13,9,False,False
S0009739,U001504,2025-11-03,Tablet,Windows,Safari,Instagram,11,5,False,False
S0009740,U000918,2024-03-07,Mobile,Android,Chrome,Organic Search,47,5,False,False
S0009741,U001781,2024-09-28,Tablet,iOS,Chrome,Direct,52,2,False,False
S0009742,U001828,2024-11-29,Mobile,macOS,Chrome,Organic Search,36,4,False,False
S0009743,U001486,2024-09-11,Desktop,Android,Safari,Email,14,1,True,False
S0009744,U000216,2025-12-20,Tablet,Android,Firefox,Paid Search,7,7,False,False
S0009745,U000890,2024-11-22,Mobile,iOS,Safari,Facebook,33,1,True,False
S0009746,U001701,2024-07-31,Mobile,iOS,Edge,Email,58,12,False,False
S0009747,U000855,2025-06-21,Tablet,Windows,Edge,Paid Search,23,9,False,False
S0009748,U000188,2024-06-18,Mobile,macOS,Chrome,Paid Search,9,12,False,False
S0009749,U000327,2025-06-09,Mobile,iOS,Chrome,Direct,29,7,False,False
S0009750,U000187,2025-04-11,Tablet,Windows,Edge,Email,30,9,False,False
S0009751,U001660,2025-09-25,Tablet,macOS,Firefox,Instagram,14,8,False,False
S0009752,U001327,2025-05-14,Desktop,Windows,Safari,Direct,44,10,False,False
S0009753,U000912,2025-05-01,Tablet,Windows,Firefox,Referral,49,10,False,False
S0009754,U001209,2024-10-13,Mobile,Windows,Edge,Organic Search,27,4,False,False
S0009755,U001923,2024-03-24,Desktop,iOS,Edge,Referral,21,2,False,False
S0009756,U001974,2024-11-29,Desktop,macOS,Chrome,Organic Search,57,8,False,False
S0009757,U000197,2024-03-11,Mobile,macOS,Safari,Facebook,8,3,False,False
S0009758,U001512,2025-10-01,Tablet,iOS,Chrome,Instagram,22,2,False,False
S0009759,U000790,2024-06-30,Mobile,macOS,Chrome,Paid Search,52,11,False,False
S0009760,U000725,2025-12-01,Mobile,Windows,Safari,Direct,15,11,False,True
S0009761,U000781,2024-07-15,Tablet,macOS,Firefox,Paid Search,48,8,False,False
S0009762,U001673,2024-08-26,Tablet,Android,Edge,Direct,11,8,False,False
S0009763,U000482,2025-05-02,Mobile,Android,Edge,Email,13,5,False,False
S0009764,U001706,2025-11-12,Desktop,Windows,Chrome,Direct,3,10,False,False
S0009765,U001331,2025-07-25,Mobile,Windows,Edge,Email,25,9,False,False
S0009766,U001683,2025-04-18,Desktop,iOS,Edge,YouTube,18,3,False,False
S0009767,U001465,2024-03-21,Mobile,Android,Edge,Referral,47,3,False,False
S0009768,U000704,2025-05-05,Mobile,iOS,Edge,Referral,4,1,True,False
S0009769,U000586,2024-04-17,Mobile,Android,Safari,Email,41,3,False,False
S0009770,U001889,2025-03-09,Mobile,Windows,Safari,Instagram,59,5,False,False
S0009771,U000671,2024-05-10,Desktop,iOS,Safari,Paid Search,52,3,False,False
S0009772,U000112,2025-02-10,Desktop,Android,Edge,Facebook,19,4,False,False
S0009773,U000990,2024-05-31,Mobile,Android,Firefox,Organic Search,30,10,False,False
S0009774,U000843,2025-07-19,Desktop,macOS,Firefox,Facebook,18,5,False,False
S0009775,U000033,2024-06-01,Desktop,macOS,Edge,Organic Search,35,11,False,False
S0009776,U000002,2024-07-11,Desktop,macOS,Chrome,Direct,35,10,False,False
S0009777,U000161,2024-07-07,Desktop,iOS,Safari,Paid Search,46,2,False,False
S0009778,U001390,2025-08-04,Desktop,macOS,Chrome,Referral,41,9,False,False
S0009779,U001981,2024-03-23,Desktop,Android,Firefox,Email,4,2,False,False
S0009780,U000754,2024-04-29,Tablet,macOS,Firefox,Direct,2,1,True,False
S0009781,U000546,2024-12-06,Mobile,Windows,Safari,Instagram,11,10,False,False
S0009782,U000095,2025-02-06,Tablet,iOS,Edge,Referral,15,6,False,False
S0009783,U000164,2025-04-11,Tablet,Android,Chrome,Email,5,11,False,False
S0009784,U001606,2024-11-28,Desktop,macOS,Edge,Paid Search,15,9,False,False
S0009785,U000248,2024-03-06,Mobile,iOS,Chrome,Email,33,5,False,False
S0009786,U001492,2025-01-26,Desktop,Windows,Chrome,Referral,20,6,False,False
S0009787,U001832,2025-11-29,Mobile,iOS,Edge,Email,31,6,False,False
S0009788,U000583,2024-01-01,Tablet,iOS,Firefox,Instagram,31,5,False,False
S0009789,U000999,2024-03-12,Desktop,Android,Safari,YouTube,50,4,False,True
S0009790,U001825,2025-11-27,Mobile,Windows,Firefox,YouTube,7,11,False,False
S0009791,U000530,2025-01-02,Tablet,Android,Edge,Direct,16,5,False,False
S0009792,U001923,2024-07-15,Tablet,iOS,Firefox,Instagram,22,10,False,False
S0009793,U001554,2024-03-26,Desktop,Windows,Firefox,Referral,51,6,False,False
S0009794,U001165,2025-04-12,Mobile,iOS,Chrome,YouTube,42,10,False,False
S0009795,U000077,2024-06-17,Tablet,Android,Firefox,Facebook,3,7,False,False
S0009796,U001557,2024-10-31,Tablet,Android,Edge,Paid Search,39,12,False,False
S0009797,U000518,2024-07-04,Tablet,Windows,Firefox,YouTube,36,3,False,True
S0009798,U001586,2025-07-06,Mobile,iOS,Chrome,Facebook,35,12,False,False
S0009799,U001248,2025-07-29,Desktop,macOS,Firefox,Referral,57,4,False,False
S0009800,U001460,2024-09-16,Desktop,Android,Safari,YouTube,40,12,False,False
S0009801,U000297,2024-03-27,Tablet,Android,Chrome,Facebook,10,5,False,False
S0009802,U001321,2024-04-28,Tablet,macOS,Chrome,Facebook,3,10,False,False
S0009803,U001912,2024-08-05,Mobile,Android,Firefox,Facebook,31,3,False,False
S0009804,U000412,2025-07-26,Tablet,Android,Firefox,Email,41,10,False,False
S0009805,U001261,2025-10-05,Tablet,macOS,Safari,Referral,15,7,False,False
S0009806,U001900,2025-04-06,Tablet,macOS,Edge,Direct,21,1,True,False
S0009807,U000668,2024-06-03,Desktop,Windows,Firefox,Paid Search,46,11,False,False
S0009808,U001828,2025-06-13,Desktop,macOS,Edge,Email,46,12,False,False
S0009809,U000415,2025-01-05,Desktop,macOS,Safari,Facebook,37,2,False,False
S0009810,U000077,2024-03-23,Tablet,Windows,Firefox,YouTube,16,5,False,False
S0009811,U001563,2024-07-27,Tablet,Windows,Chrome,YouTube,57,8,False,True
S0009812,U001695,2024-09-25,Tablet,macOS,Edge,Instagram,20,6,False,False
S0009813,U000780,2024-01-12,Tablet,Windows,Chrome,Email,10,11,False,False
S0009814,U000087,2025-09-09,Mobile,macOS,Firefox,YouTube,14,5,False,False
S0009815,U001815,2024-05-02,Desktop,iOS,Chrome,Organic Search,19,6,False,False
S0009816,U001881,2024-06-23,Desktop,macOS,Safari,Instagram,20,1,True,False
S0009817,U001586,2024-10-01,Desktop,iOS,Chrome,Paid Search,9,1,True,True
S0009818,U000340,2024-02-22,Mobile,macOS,Firefox,Facebook,21,3,False,False
S0009819,U001380,2025-03-09,Mobile,Windows,Safari,Referral,4,9,False,False
S0009820,U001447,2025-02-03,Mobile,Windows,Firefox,Facebook,10,5,False,True
S0009821,U001369,2024-08-06,Tablet,macOS,Safari,Facebook,28,6,False,False
S0009822,U000555,2025-02-06,Desktop,iOS,Chrome,Email,42,12,False,False
S0009823,U001449,2024-05-02,Tablet,macOS,Edge,Direct,53,12,False,False
S0009824,U000015,2025-04-05,Mobile,Android,Edge,Email,30,4,False,False
S0009825,U000167,2024-08-16,Desktop,Windows,Safari,Email,33,1,True,False
S0009826,U000356,2025-11-25,Desktop,Windows,Safari,Email,30,7,False,False
S0009827,U001481,2025-11-14,Tablet,macOS,Firefox,Facebook,11,10,False,False
S0009828,U000848,2024-04-10,Tablet,macOS,Firefox,Email,38,4,False,False
S0009829,U000448,2025-12-25,Mobile,iOS,Chrome,Referral,25,3,False,False
S0009830,U001505,2025-07-06,Tablet,Android,Chrome,Facebook,12,3,False,False
S0009831,U000717,2024-12-30,Tablet,Android,Firefox,Email,33,7,False,False
S0009832,U001816,2024-04-29,Mobile,Windows,Firefox,YouTube,31,11,False,False
S0009833,U001417,2025-12-22,Tablet,Windows,Edge,Paid Search,12,4,False,False
S0009834,U001643,2025-08-11,Desktop,macOS,Chrome,Email,25,5,False,False
S0009835,U000367,2025-06-16,Mobile,macOS,Edge,Facebook,18,11,False,False
S0009836,U000206,2025-08-21,Mobile,Android,Firefox,Email,35,3,False,False
S0009837,U001596,2025-02-12,Desktop,Windows,Chrome,Instagram,9,3,False,False
S0009838,U001008,2025-10-17,Tablet,iOS,Safari,Paid Search,58,3,False,False
S0009839,U001167,2024-04-29,Tablet,Windows,Edge,Organic Search,19,9,False,False
S0009840,U000003,2025-05-02,Mobile,iOS,Edge,Referral,24,12,False,False
S0009841,U000013,2024-12-21,Desktop,Windows,Firefox,Paid Search,44,10,False,False
S0009842,U000261,2025-10-14,Tablet,Windows,Firefox,YouTube,47,9,False,False
S0009843,U001994,2025-07-24,Desktop,Windows,Chrome,Facebook,52,4,False,False
S0009844,U001733,2024-02-17,Desktop,Android,Safari,Instagram,24,6,False,False
S0009845,U001655,2025-11-24,Desktop,macOS,Edge,YouTube,18,7,False,False
S0009846,U001530,2024-12-12,Mobile,Android,Firefox,Instagram,33,9,False,False
S0009847,U001519,2024-10-04,Tablet,macOS,Edge,Organic Search,34,1,True,False
S0009848,U000932,2025-07-12,Desktop,iOS,Firefox,Organic Search,37,6,False,False
S0009849,U001728,2024-07-15,Desktop,iOS,Safari,Paid Search,42,4,False,False
S0009850,U001088,2024-11-12,Mobile,macOS,Firefox,YouTube,15,4,False,False
S0009851,U000038,2025-08-21,Mobile,Windows,Chrome,Instagram,11,9,False,False
S0009852,U000279,2025-09-13,Tablet,Android,Firefox,Referral,56,1,True,False
S0009853,U001060,2025-01-26,Mobile,macOS,Chrome,YouTube,32,7,False,False
S0009854,U001356,2024-07-21,Desktop,Android,Safari,YouTube,57,5,False,False
S0009855,U001583,2024-03-31,Mobile,iOS,Chrome,Organic Search,29,1,True,False
S0009856,U000852,2025-08-28,Tablet,iOS,Edge,Organic Search,26,2,False,False
S0009857,U001239,2025-04-24,Tablet,Android,Firefox,Paid Search,26,1,True,False
S0009858,U000358,2025-08-21,Desktop,iOS,Chrome,Facebook,45,3,False,True
S0009859,U001152,2024-09-05,Desktop,macOS,Chrome,Instagram,22,8,False,False
S0009860,U000837,2025-01-19,Desktop,macOS,Chrome,Paid Search,27,1,True,False
S0009861,U001515,2025-12-07,Tablet,iOS,Edge,Organic Search,33,9,False,False
S0009862,U001628,2024-08-11,Mobile,Android,Firefox,Email,55,6,False,False
S0009863,U001164,2024-07-19,Tablet,Windows,Firefox,Paid Search,11,3,False,True
S0009864,U001519,2024-07-23,Tablet,Windows,Firefox,Facebook,29,4,False,False
S0009865,U001595,2024-08-29,Desktop,Windows,Edge,Organic Search,45,3,False,False
S0009866,U001021,2025-07-11,Mobile,Android,Edge,Facebook,39,3,False,True
S0009867,U000672,2025-10-11,Tablet,iOS,Firefox,Referral,33,7,False,False
S0009868,U000434,2024-04-07,Tablet,macOS,Firefox,Facebook,53,11,False,False
S0009869,U000802,2025-03-04,Mobile,iOS,Firefox,Paid Search,13,11,False,False
