Order_ID,User_ID,Session_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Shipping_Method,Order_Status
O0001583,U000419,S0004577,P000382,2025-10-25,5,22.4,0,112.0,72.45,39.55,Credit Card,Same Day,Cancelled
O0001584,U000991,S0004722,P000359,2025-09-13,1,1560.51,30,1092.36,795.71,296.65,Debit Card,Express,Completed
O0001585,U000680,S0008911,P000860,2024-08-28,3,1748.41,15,4458.45,3094.56,1363.89,Debit Card,Express,Returned
O0001586,U000900,S0006712,P000828,2025-03-03,4,373.91,25,1121.73,860.12,261.61,Credit Card,Same Day,Completed
O0001587,U000045,S0004377,P000953,2025-03-07,5,54.42,0,272.1,161.25,110.85,Debit Card,Same Day,Completed
O0001588,U001589,S0009872,P000311,2025-02-05,5,163.14,30,570.99,384.45,186.54,Credit Card,Standard,Completed
O0001589,U000151,S0001840,P000104,2025-01-01,5,24.15,15,102.64,54.7,47.94,PayPal,Express,Returned
O0001590,U001073,S0007116,P000861,2024-03-17,1,38.66,25,28.99,17.46,11.53,Credit Card,Same Day,Completed
O0001591,U000404,S0005881,P000602,2024-10-03,5,165.76,5,787.36,536.8,250.56,Debit Card,Express,Returned
O0001592,U000564,S0000889,P000727,2025-09-07,3,51.89,5,147.89,88.92,58.97,UPI,Express,Completed
O0001593,U001666,S0009223,P000355,2024-01-12,4,68.43,15,232.66,147.4,85.26,UPI,Standard,Completed
O0001594,U000687,S0008684,P000097,2025-07-04,1,145.08,30,101.56,70.78,30.78,PayPal,Standard,Completed
O0001595,U001190,S0004270,P000328,2025-05-13,2,359.4,0,718.8,403.78,315.02,Debit Card,Express,Returned
O0001596,U001822,S0002412,P000794,2025-10-25,4,204.4,25,613.2,419.68,193.52,Net Banking,Standard,Completed
O0001597,U000795,S0003269,P000134,2024-08-30,4,146.05,15,496.57,278.96,217.61,Credit Card,Express,Completed
O0001598,U000515,S0008822,P000813,2024-06-09,4,138.27,10,497.77,297.36,200.41,UPI,Express,Completed
O0001599,U001742,S0008084,P000143,2024-06-06,1,52.49,15,44.62,31.98,12.64,PayPal,Same Day,Returned
O0001600,U001715,S0004917,P000148,2024-02-09,2,113.45,30,158.83,104.9,53.93,UPI,Express,Returned
O0001601,U000274,S0007784,P000627,2024-07-22,4,787.18,30,2204.1,2152.64,51.46,UPI,Standard,Cancelled
O0001602,U001718,S0009734,P000997,2025-04-19,4,72.37,5,275.01,137.16,137.85,Debit Card,Same Day,Completed
O0001603,U001081,S0006111,P000259,2024-02-05,2,59.61,0,119.22,71.2,48.02,UPI,Same Day,Completed
O0001604,U000537,S0000722,P000547,2025-06-24,2,1382.3,20,2211.68,1508.9,702.78,PayPal,Same Day,Completed
O0001605,U001244,S0003943,P000063,2025-06-25,5,348.35,0,1741.75,1284.45,457.3,Net Banking,Standard,Completed
O0001606,U001749,S0001074,P000849,2025-12-19,2,62.87,30,88.02,59.96,28.06,PayPal,Same Day,Completed
O0001607,U000068,S0007565,P000354,2025-12-21,2,1308.74,30,1832.24,1475.24,357.0,Debit Card,Standard,Completed
O0001608,U000173,S0002709,P000445,2024-10-02,5,307.91,15,1308.62,1131.3,177.32,Credit Card,Express,Completed
O0001609,U000237,S0003001,P000226,2025-07-09,2,106.25,30,148.75,108.72,40.03,Debit Card,Same Day,Completed
O0001610,U001747,S0003332,P000123,2024-02-27,2,184.54,5,350.63,266.7,83.93,UPI,Same Day,Completed
O0001611,U001321,S0001005,P000317,2025-10-05,2,565.68,30,791.95,564.72,227.23,Debit Card,Same Day,Completed
O0001612,U000911,S0006048,P000037,2025-05-21,2,147.28,25,220.92,141.64,79.28,Debit Card,Same Day,Completed
O0001613,U000713,S0005974,P000070,2024-08-22,4,41.64,10,149.9,112.84,37.06,PayPal,Express,Completed
O0001614,U001484,S0008908,P000017,2025-06-12,1,55.21,0,55.21,35.77,19.44,PayPal,Same Day,Cancelled
O0001615,U000256,S0000190,P000670,2025-07-29,4,29.45,0,117.8,60.08,57.72,PayPal,Standard,Cancelled
O0001616,U001143,S0004575,P000925,2024-02-26,3,67.31,25,151.45,99.21,52.24,PayPal,Standard,Completed
O0001617,U001729,S0000001,P000498,2024-06-01,2,98.55,20,157.68,145.4,12.28,Debit Card,Standard,Completed
O0001618,U001341,S0004625,P000472,2024-11-05,3,13.08,5,37.28,19.23,18.05,Debit Card,Standard,Completed
O0001619,U001999,S0003329,P000833,2024-12-17,4,32.51,10,117.04,77.28,39.76,Debit Card,Express,Completed
O0001620,U000155,S0002451,P000870,2025-08-18,2,345.49,20,552.78,461.16,91.62,Debit Card,Standard,Completed
O0001621,U001375,S0000729,P000414,2024-09-27,2,135.45,15,230.26,167.18,63.08,Debit Card,Same Day,Completed
O0001622,U001130,S0007184,P000555,2024-04-04,5,956.69,5,4544.28,3306.7,1237.58,Debit Card,Same Day,Completed
O0001623,U001413,S0003169,P000624,2024-05-01,2,214.71,0,429.42,313.08,116.34,UPI,Same Day,Returned
O0001624,U000611,S0006692,P000598,2025-04-28,3,242.4,25,545.4,534.66,10.74,Credit Card,Express,Completed
O0001625,U000817,S0001814,P000529,2024-03-31,1,127.62,30,89.33,79.13,10.2,Net Banking,Standard,Completed
O0001626,U001898,S0007568,P000358,2024-11-23,4,214.66,25,643.98,527.96,116.02,Net Banking,Same Day,Returned
O0001627,U001051,S0003614,P000081,2025-11-23,3,179.67,10,485.11,356.22,128.89,Credit Card,Same Day,Completed
O0001628,U000660,S0005618,P000737,2024-03-15,3,9.91,10,26.76,16.11,10.65,PayPal,Standard,Completed
O0001629,U000624,S0000378,P000407,2024-08-16,1,107.46,30,75.22,50.25,24.97,Debit Card,Same Day,Returned
O0001630,U001166,S0004633,P000453,2024-03-06,3,251.4,30,527.94,541.05,-13.11,Credit Card,Standard,Cancelled
O0001631,U000910,S0000523,P000719,2025-01-13,3,20.57,10,55.54,38.34,17.2,PayPal,Standard,Cancelled
O0001632,U001536,S0007910,P000981,2024-10-23,4,18.5,25,55.5,45.6,9.9,Credit Card,Standard,Completed
O0001633,U001693,S0001432,P000834,2025-04-05,4,116.67,15,396.68,280.68,116.0,Debit Card,Same Day,Cancelled
O0001634,U000800,S0008849,P000662,2025-05-02,1,2326.42,10,2093.78,1540.14,553.64,UPI,Standard,Completed
O0001635,U001111,S0002142,P000617,2025-06-03,5,12.71,15,54.02,44.15,9.87,PayPal,Same Day,Completed
O0001636,U001981,S0005075,P000949,2025-04-20,3,1377.49,15,3512.6,1868.61,1643.99,Net Banking,Same Day,Completed
O0001637,U001850,S0009600,P000051,2025-04-27,5,247.09,30,864.81,776.65,88.16,UPI,Standard,Returned
O0001638,U001217,S0006598,P000152,2024-09-14,2,128.24,5,243.66,134.8,108.86,PayPal,Standard,Completed
O0001639,U001522,S0008735,P000421,2024-04-02,5,531.15,25,1991.81,1678.05,313.76,UPI,Standard,Completed
O0001640,U001159,S0003039,P000783,2024-10-24,4,24.9,15,84.66,66.68,17.98,UPI,Standard,Completed
O0001641,U000695,S0008185,P000549,2024-11-09,2,57.06,5,108.41,67.64,40.77,Debit Card,Standard,Completed
O0001642,U000691,S0000614,P000031,2025-12-18,1,298.91,30,209.24,141.08,68.16,Net Banking,Express,Completed
O0001643,U000867,S0008472,P000126,2024-10-16,3,430.81,5,1227.81,833.97,393.84,PayPal,Standard,Completed
O0001644,U001315,S0007463,P000683,2024-01-16,1,524.5,20,419.6,352.05,67.55,Net Banking,Express,Completed
O0001645,U000766,S0009044,P000540,2025-08-18,3,47.74,15,121.74,82.95,38.79,PayPal,Standard,Returned
O0001646,U000051,S0008323,P000868,2024-03-13,3,158.62,25,356.89,262.62,94.27,Debit Card,Standard,Completed
O0001647,U000035,S0001644,P000801,2025-05-05,3,45.08,10,121.72,100.59,21.13,Net Banking,Standard,Completed
O0001648,U001910,S0007604,P000516,2025-05-05,5,44.9,10,202.05,119.15,82.9,UPI,Same Day,Cancelled
O0001649,U001532,S0007109,P000790,2025-11-28,3,99.85,5,284.57,146.28,138.29,PayPal,Standard,Completed
O0001650,U001385,S0001236,P000398,2024-06-24,5,196.39,15,834.66,645.05,189.61,Net Banking,Same Day,Completed
O0001651,U001868,S0006671,P000603,2025-12-16,5,25.75,25,96.56,70.25,26.31,UPI,Same Day,Completed
O0001652,U000287,S0005676,P000906,2025-02-03,2,39.88,0,79.76,55.28,24.48,Credit Card,Express,Completed
O0001653,U000943,S0000139,P000364,2025-07-21,5,272.13,5,1292.62,939.05,353.57,UPI,Express,Cancelled
O0001654,U000823,S0005346,P000443,2025-10-01,5,43.67,10,196.52,138.0,58.52,Debit Card,Standard,Completed
O0001655,U001610,S0000464,P000818,2025-06-28,2,28.45,15,48.36,26.24,22.12,Credit Card,Standard,Returned
O0001656,U000413,S0000178,P000040,2024-01-01,5,42.32,30,148.12,120.5,27.62,Credit Card,Same Day,Cancelled
O0001657,U001926,S0003847,P000436,2024-02-04,3,191.84,5,546.74,366.24,180.5,Credit Card,Standard,Completed
O0001658,U000579,S0007626,P000571,2025-04-22,5,386.15,30,1351.52,907.15,444.37,Debit Card,Same Day,Cancelled
O0001659,U000750,S0000405,P000234,2025-01-06,5,7.52,25,28.2,23.65,4.55,Credit Card,Same Day,Completed
O0001660,U001370,S0000771,P000077,2024-05-29,2,22.87,0,45.74,22.64,23.1,Credit Card,Express,Completed
O0001661,U000685,S0003879,P000075,2025-08-01,3,1919.06,10,5181.46,2767.92,2413.54,UPI,Same Day,Completed
O0001662,U001072,S0002807,P000742,2025-10-16,4,178.6,30,500.08,435.28,64.8,PayPal,Same Day,Completed
O0001663,U000681,S0004658,P000673,2024-03-06,5,92.46,30,323.61,330.95,-7.34,UPI,Same Day,Returned
O0001664,U000313,S0006005,P000226,2025-05-30,2,106.25,25,159.38,108.72,50.66,Net Banking,Standard,Completed
O0001665,U000343,S0004155,P000392,2025-01-21,5,355.46,15,1510.7,1028.75,481.95,Net Banking,Express,Completed
O0001666,U000587,S0006834,P000776,2024-06-22,5,59.72,25,223.95,202.8,21.15,Debit Card,Express,Completed
O0001667,U000772,S0001493,P000673,2025-09-27,3,92.46,15,235.77,198.57,37.2,Credit Card,Express,Completed
O0001668,U000008,S0000639,P000815,2024-07-24,1,17.84,10,16.06,9.45,6.61,UPI,Same Day,Completed
O0001669,U000329,S0005503,P000683,2024-02-18,4,524.5,0,2098.0,1408.2,689.8,UPI,Express,Cancelled
O0001670,U000751,S0008277,P000011,2025-08-04,4,149.63,15,508.74,294.16,214.58,Credit Card,Standard,Completed
O0001671,U001834,S0000502,P000062,2024-04-24,2,155.41,20,248.66,229.74,18.92,Net Banking,Same Day,Completed
O0001672,U000481,S0004638,P000950,2025-03-08,5,90.77,25,340.39,297.05,43.34,Credit Card,Standard,Completed
O0001673,U000312,S0008516,P000371,2025-05-26,3,943.99,0,2831.97,1948.68,883.29,UPI,Standard,Completed
O0001674,U000568,S0003467,P000346,2025-10-28,2,197.61,20,316.18,203.8,112.38,Credit Card,Standard,Completed
O0001675,U000490,S0008967,P000357,2024-05-21,1,519.19,20,415.35,249.41,165.94,Net Banking,Same Day,Completed
O0001676,U000713,S0008188,P000568,2025-05-04,2,42.31,30,59.23,63.1,-3.87,Debit Card,Standard,Cancelled
O0001677,U000318,S0001331,P000550,2024-08-20,5,358.0,30,1253.0,1214.7,38.3,Credit Card,Same Day,Completed
O0001678,U000055,S0003615,P000475,2024-07-02,2,216.8,30,303.52,221.62,81.9,Debit Card,Standard,Returned
O0001679,U001050,S0005348,P000918,2025-10-28,4,17.53,5,66.61,40.28,26.33,Debit Card,Express,Returned
O0001680,U001030,S0008148,P000041,2025-03-27,1,59.02,5,56.07,36.05,20.02,PayPal,Same Day,Completed
O0001681,U001984,S0005190,P000785,2024-12-17,2,290.21,20,464.34,411.9,52.44,Debit Card,Express,Completed
O0001682,U000669,S0007228,P000224,2024-10-28,2,85.25,30,119.35,110.7,8.65,UPI,Standard,Completed
O0001683,U000843,S0001676,P000130,2025-02-09,4,138.42,0,553.68,401.28,152.4,UPI,Same Day,Completed
O0001684,U001411,S0007978,P000097,2025-02-20,2,145.08,10,261.14,141.56,119.58,UPI,Same Day,Completed
O0001685,U001596,S0009837,P000671,2025-02-12,2,232.69,15,395.57,272.94,122.63,UPI,Express,Completed
O0001686,U001850,S0008066,P000775,2025-02-17,2,77.9,15,132.43,111.1,21.33,Credit Card,Same Day,Completed
O0001687,U000938,S0007822,P000051,2025-04-15,3,247.09,15,630.08,465.99,164.09,Credit Card,Same Day,Cancelled
O0001688,U001910,S0007604,P000118,2025-05-05,1,2086.85,10,1878.16,996.48,881.68,Net Banking,Express,Completed
O0001689,U001356,S0002095,P000818,2025-12-12,5,28.45,5,135.14,65.6,69.54,Debit Card,Express,Completed
O0001690,U001420,S0005460,P000243,2024-03-09,5,57.17,15,242.97,189.0,53.97,UPI,Express,Completed
O0001691,U001117,S0004642,P000673,2024-02-25,2,92.46,20,147.94,132.38,15.56,PayPal,Express,Returned
O0001692,U001035,S0006241,P000795,2024-12-09,5,52.67,0,263.35,132.1,131.25,PayPal,Same Day,Completed
O0001693,U001955,S0007746,P000352,2025-12-04,2,71.4,5,135.66,68.06,67.6,PayPal,Same Day,Cancelled
O0001694,U000107,S0003631,P000061,2024-01-28,2,508.1,5,965.39,495.76,469.63,Net Banking,Express,Completed
O0001695,U000125,S0006720,P000255,2025-10-01,4,25.33,25,75.99,73.68,2.31,UPI,Same Day,Completed
O0001696,U000245,S0002788,P000942,2025-08-03,1,408.01,0,408.01,248.87,159.14,Debit Card,Standard,Completed
O0001697,U000238,S0007268,P000433,2025-08-08,3,1495.79,10,4038.63,2501.37,1537.26,UPI,Express,Completed
O0001698,U000981,S0006226,P000618,2025-07-30,4,243.83,30,682.72,619.0,63.72,Credit Card,Standard,Completed
O0001699,U001261,S0009513,P000148,2025-01-24,4,113.45,10,408.42,209.8,198.62,UPI,Standard,Cancelled
O0001700,U000940,S0006569,P000653,2024-07-07,4,55.47,10,199.69,102.24,97.45,Debit Card,Express,Returned
O0001701,U001769,S0004775,P000182,2025-05-31,4,204.52,5,777.18,605.6,171.58,Net Banking,Standard,Completed
O0001702,U001577,S0001279,P000508,2025-04-11,1,766.76,25,575.07,380.76,194.31,PayPal,Same Day,Completed
O0001703,U000829,S0002934,P000087,2025-11-25,4,109.9,5,417.62,211.6,206.02,Net Banking,Standard,Completed
O0001704,U000386,S0007125,P000313,2024-11-13,4,243.59,10,876.92,456.12,420.8,PayPal,Standard,Cancelled
O0001705,U000192,S0003907,P000455,2024-01-27,1,63.59,0,63.59,43.35,20.24,Debit Card,Standard,Completed
O0001706,U000169,S0006974,P000125,2024-12-20,3,22.3,10,60.21,42.81,17.4,Credit Card,Standard,Cancelled
O0001707,U001132,S0005101,P000242,2024-12-31,2,263.45,25,395.17,289.74,105.43,Debit Card,Same Day,Cancelled
O0001708,U001946,S0005872,P000072,2024-01-17,4,26.29,30,73.61,61.64,11.97,Credit Card,Same Day,Completed
O0001709,U000672,S0000533,P000676,2024-08-30,5,117.6,15,499.8,270.55,229.25,UPI,Standard,Completed
O0001710,U001448,S0006450,P000038,2025-01-10,4,34.46,10,124.06,92.48,31.58,Credit Card,Standard,Completed
O0001711,U000197,S0002598,P000446,2024-09-28,5,130.34,0,651.7,400.3,251.4,Debit Card,Same Day,Cancelled
O0001712,U001802,S0004630,P000325,2024-11-20,3,196.21,0,588.63,394.23,194.4,PayPal,Same Day,Completed
O0001713,U001619,S0000951,P000341,2024-09-28,5,119.4,25,447.75,330.25,117.5,Debit Card,Same Day,Completed
O0001714,U000539,S0008382,P000634,2024-02-02,4,16.02,10,57.67,38.36,19.31,PayPal,Standard,Cancelled
O0001715,U001713,S0007692,P000200,2025-09-11,3,789.63,30,1658.22,1462.44,195.78,Debit Card,Express,Returned
O0001716,U000185,S0007598,P000756,2024-08-09,1,52.92,30,37.04,34.94,2.1,PayPal,Standard,Completed
O0001717,U000267,S0000319,P000497,2024-02-02,2,37.71,30,52.79,56.1,-3.31,Debit Card,Express,Completed
O0001718,U000849,S0003655,P000487,2025-08-29,4,1639.11,20,5245.15,4905.92,339.23,Net Banking,Express,Completed
O0001719,U001831,S0005258,P000937,2025-12-30,2,19.97,0,39.94,28.58,11.36,Net Banking,Same Day,Cancelled
O0001720,U001876,S0009081,P000936,2024-09-09,3,59.4,25,133.65,106.47,27.18,UPI,Express,Completed
O0001721,U000191,S0009431,P000316,2024-08-29,2,464.58,20,743.33,450.46,292.87,PayPal,Express,Completed
O0001722,U001035,S0009522,P000559,2025-04-25,4,1345.07,10,4842.25,3566.64,1275.61,Net Banking,Same Day,Cancelled
O0001723,U000900,S0005577,P000180,2024-12-04,3,9.35,10,25.24,14.19,11.05,PayPal,Standard,Completed
O0001724,U001662,S0005496,P000741,2024-02-24,2,33.31,5,63.29,49.88,13.41,Credit Card,Same Day,Completed
O0001725,U000709,S0004469,P000681,2025-02-14,1,164.13,30,114.89,118.67,-3.78,Debit Card,Express,Completed
O0001726,U001086,S0007819,P000387,2024-12-16,4,19.61,15,66.67,55.8,10.87,Credit Card,Same Day,Returned
O0001727,U001215,S0008459,P000572,2025-06-06,1,48.36,5,45.94,30.58,15.36,Credit Card,Same Day,Cancelled
O0001728,U000426,S0004235,P000089,2025-12-28,4,96.83,25,290.49,262.2,28.29,Credit Card,Same Day,Completed
O0001729,U001376,S0001247,P000431,2024-05-17,1,592.04,20,473.63,287.62,186.01,Credit Card,Same Day,Cancelled
O0001730,U000203,S0000382,P000569,2025-06-09,2,10.96,30,15.34,15.0,0.34,UPI,Same Day,Cancelled
O0001731,U001318,S0008652,P000824,2025-11-12,1,180.28,5,171.27,81.41,89.86,PayPal,Express,Completed
O0001732,U000351,S0003988,P000477,2024-06-11,2,365.58,25,548.37,482.42,65.95,Net Banking,Same Day,Completed
O0001733,U000669,S0006468,P000354,2024-09-14,4,1308.74,20,4187.97,2950.48,1237.49,PayPal,Express,Completed
O0001734,U000530,S0000389,P000496,2024-07-15,4,32.44,5,123.27,77.8,45.47,Debit Card,Same Day,Returned
O0001735,U001135,S0006736,P000107,2025-11-24,5,2182.91,30,7640.18,7460.0,180.18,Debit Card,Express,Completed
O0001736,U000664,S0005640,P000206,2025-04-17,2,137.26,0,274.52,157.54,116.98,Net Banking,Standard,Completed
O0001737,U000426,S0008067,P000319,2025-03-04,1,21.67,10,19.5,16.09,3.41,Credit Card,Standard,Completed
O0001738,U001129,S0004386,P000699,2024-05-31,1,43.37,20,34.7,20.25,14.45,Credit Card,Express,Returned
O0001739,U000084,S0007485,P000677,2024-08-26,3,190.74,10,515.0,376.5,138.5,PayPal,Standard,Completed
O0001740,U001970,S0008155,P000243,2024-06-24,3,57.17,15,145.78,113.4,32.38,UPI,Standard,Completed
O0001741,U000870,S0009375,P000039,2025-07-07,5,33.69,5,160.03,77.75,82.28,Credit Card,Same Day,Cancelled
O0001742,U000727,S0001708,P000104,2025-09-29,3,24.15,5,68.83,32.82,36.01,UPI,Express,Completed
O0001743,U001469,S0005517,P000369,2025-11-09,1,127.25,10,114.53,75.8,38.73,Debit Card,Express,Completed
O0001744,U000059,S0004859,P000696,2024-06-10,5,38.05,20,152.2,87.05,65.15,UPI,Same Day,Completed
O0001745,U001379,S0003625,P000060,2025-02-16,5,382.04,25,1432.65,889.45,543.2,Credit Card,Standard,Completed
O0001746,U001679,S0009880,P000495,2025-09-12,3,914.78,5,2607.12,1739.46,867.66,Net Banking,Standard,Cancelled
O0001747,U000242,S0004038,P000353,2025-10-02,4,176.36,30,493.81,391.64,102.17,Net Banking,Same Day,Cancelled
O0001748,U000956,S0002374,P000124,2025-08-25,2,403.71,25,605.56,535.9,69.66,UPI,Express,Completed
O0001749,U000596,S0005104,P000096,2025-04-13,4,69.2,10,249.12,158.68,90.44,Credit Card,Express,Completed
O0001750,U000491,S0003779,P000562,2024-10-13,5,495.47,10,2229.62,1816.5,413.12,Debit Card,Express,Completed
O0001751,U001097,S0005033,P000604,2025-10-10,2,767.26,25,1150.89,948.16,202.73,Debit Card,Express,Completed
O0001752,U001481,S0009295,P000087,2025-05-11,3,109.9,10,296.73,158.7,138.03,UPI,Express,Cancelled
O0001753,U000459,S0002348,P000579,2024-02-18,1,218.04,10,196.24,145.66,50.58,PayPal,Express,Completed
O0001754,U000476,S0007253,P000618,2025-12-15,4,243.83,5,926.55,619.0,307.55,UPI,Standard,Returned
O0001755,U001249,S0007627,P000261,2025-09-28,1,239.49,25,179.62,118.85,60.77,PayPal,Express,Completed
O0001756,U001816,S0003971,P000879,2024-10-10,2,68.57,0,137.14,71.84,65.3,PayPal,Same Day,Returned
O0001757,U000942,S0006080,P000197,2024-11-18,1,1687.51,20,1350.01,997.62,352.39,PayPal,Standard,Completed
O0001758,U000814,S0004045,P000637,2025-08-08,2,46.77,20,74.83,56.98,17.85,Net Banking,Standard,Cancelled
O0001759,U001166,S0003300,P000129,2025-08-26,2,123.65,15,210.21,152.56,57.65,Credit Card,Standard,Completed
O0001760,U000908,S0009708,P000591,2024-09-11,4,113.46,10,408.46,280.52,127.94,Credit Card,Express,Returned
O0001761,U000030,S0009069,P000846,2025-09-01,4,197.89,15,672.83,390.0,282.83,PayPal,Same Day,Cancelled
O0001762,U001009,S0008759,P000233,2025-07-17,3,340.29,20,816.7,647.73,168.97,UPI,Express,Returned
O0001763,U000772,S0007318,P000036,2025-05-03,5,253.69,30,887.91,792.45,95.46,Credit Card,Express,Cancelled
O0001764,U001196,S0008688,P000737,2025-11-27,5,9.91,15,42.12,26.85,15.27,UPI,Same Day,Completed
O0001765,U000854,S0001982,P000125,2025-02-10,2,22.3,15,37.91,28.54,9.37,Debit Card,Standard,Returned
O0001766,U001388,S0003903,P000086,2024-08-03,2,2302.77,10,4144.99,2323.24,1821.75,Debit Card,Express,Cancelled
O0001767,U001420,S0003909,P000986,2024-11-03,1,29.94,0,29.94,18.41,11.53,Credit Card,Standard,Completed
O0001768,U000217,S0008070,P000836,2024-12-29,4,46.27,0,185.08,119.16,65.92,Credit Card,Standard,Completed
O0001769,U001965,S0006694,P000696,2024-01-23,3,38.05,5,108.44,52.23,56.21,UPI,Standard,Completed
O0001770,U001925,S0004254,P000323,2024-08-16,4,245.21,10,882.76,730.16,152.6,UPI,Same Day,Completed
O0001771,U001195,S0002952,P000738,2025-07-26,2,2268.31,20,3629.3,2404.34,1224.96,UPI,Standard,Completed
O0001772,U000838,S0007143,P000366,2024-04-14,3,73.31,15,186.94,159.27,27.67,Net Banking,Express,Completed
O0001773,U001806,S0002734,P000073,2025-03-11,5,76.32,5,362.52,250.75,111.77,UPI,Standard,Completed
O0001774,U000893,S0006239,P000606,2024-08-24,3,226.79,10,612.33,316.47,295.86,PayPal,Standard,Completed
O0001775,U000315,S0000104,P000038,2024-07-25,5,34.46,5,163.69,115.6,48.09,UPI,Same Day,Returned
O0001776,U001752,S0006496,P000310,2024-05-06,2,381.49,25,572.24,410.98,161.26,Credit Card,Express,Completed
O0001777,U000605,S0002486,P000856,2025-10-16,1,610.8,15,519.18,425.32,93.86,UPI,Standard,Completed
O0001778,U001613,S0003765,P000315,2024-04-15,3,111.49,20,267.58,209.37,58.21,Credit Card,Standard,Completed
